AUC score	Balanced accuracy score	Precision	Recall	species	antibiotic	MOA	case	R1	S1	Rn	Sn	distance	model
0.804095500459137	0.535	0.95	0.0754545454545455	extend_E_coli	amoxicillin_clavulanate	CWSI	0	295	814	115	0	0.0	LightGBM
0.77912109375	0.52859375	0.95	0.0578125	extend_E_coli	amoxicillin_clavulanate	CWSI	0	295	814	116	0	0.0	LightGBM
0.788212890625	0.52625	0.8	0.039375	extend_E_coli	amoxicillin_clavulanate	CWSI	0	295	814	116	0	0.0	LightGBM
0.626280276816609	0.5	0.5	1.0	extend_E_coli	amoxicillin_clavulanate	CWSI	1	294	813	0	126	0.0	LightGBM
0.677067474048443	0.5	0.5	1.0	extend_E_coli	amoxicillin_clavulanate	CWSI	1	294	813	0	126	0.0	LightGBM
0.711967993079585	0.5	0.5	1.0	extend_E_coli	amoxicillin_clavulanate	CWSI	1	294	813	0	126	0.0	LightGBM
0.788070934256055	0.5	0.5	1.0	extend_E_coli	amoxicillin_clavulanate	CWSI	1	294	813	0	126	0.0	LightGBM
0.738819204152249	0.5	0.5	1.0	extend_E_coli	amoxicillin_clavulanate	CWSI	1	294	814	0	126	0.0	LightGBM
0.75465830449827	0.5	0.5	1.0	extend_E_coli	amoxicillin_clavulanate	CWSI	1	294	814	0	126	0.0	LightGBM
0.557655709342561	0.5	0.5	1.0	extend_E_coli	amoxicillin_clavulanate	CWSI	1	294	814	0	126	0.0	LightGBM
0.699000865051903	0.5	0.5	1.0	extend_E_coli	amoxicillin_clavulanate	CWSI	1	295	814	0	126	0.0	LightGBM
0.711089965397924	0.5	0.5	1.0	extend_E_coli	amoxicillin_clavulanate	CWSI	1	295	814	0	126	0.0	LightGBM
0.679022491349481	0.5	0.5	1.0	extend_E_coli	amoxicillin_clavulanate	CWSI	1	295	814	0	126	0.0	LightGBM
0.87953125	0.5171875	0.71	0.034375	extend_E_coli	amoxicillin_clavulanic_acid	CWSI	0	672	1263	107	0	1.8605962416005	LightGBM
