AUC score	Balanced accuracy score	Precision	Recall	species	antibiotic	MOA	fold	case	R1	S1	Rn	Sn
0.883388429752066	0.5	0.0	0.0	Klebsiella pneumoniae	nitrofurantoin	PSI	24	0	579	100	66	0
0.8352479338842970	0.5	0.0	0.0	Klebsiella pneumoniae	nitrofurantoin	PSI	25	0	579	100	66	0
0.7190082644628100	0.5	0.0	0.0	Klebsiella pneumoniae	nitrofurantoin	PSI	26	0	579	100	66	0
0.8573553719008270	0.5	0.0	0.0	Klebsiella pneumoniae	nitrofurantoin	PSI	27	0	579	100	66	0
0.8256198347107440	0.5	0.0	0.0	Klebsiella pneumoniae	nitrofurantoin	PSI	28	0	579	100	66	0
0.7866115702479340	0.5	0.0	0.0	Klebsiella pneumoniae	nitrofurantoin	PSI	29	0	579	100	66	0
0.9135802469135800	0.7400000000000000	0.9229632034632030	0.5277777777777780	Klebsiella pneumoniae	nitrofurantoin	PSI	30	1	578	99	0	32
0.9432530612244900	0.8630000000000000	0.9430615763546800	0.7714285714285720	Klebsiella pneumoniae	nitrofurantoin	PSI	31	1	578	100	0	32
0.9221469387755100	0.8632857142857150	0.9488374384236450	0.7714285714285720	Klebsiella pneumoniae	nitrofurantoin	PSI	32	1	578	100	0	32
0.9571061224489800	0.8634285714285720	0.9785185185185190	0.7428571428571430	Klebsiella pneumoniae	nitrofurantoin	PSI	33	1	579	100	0	32
0.9310530612244900	0.8271428571428570	0.9558461538461540	0.6857142857142860	Klebsiella pneumoniae	nitrofurantoin	PSI	34	1	579	100	0	32
0.962857142857143	0.8000000000000000	1.0	0.6	Klebsiella pneumoniae	nitrofurantoin	PSI	35	1	579	100	0	32
0.9172491349480970	0.8170588235294120	0.9374615384615380	0.676470588235294	Klebsiella pneumoniae	nitrofurantoin	PSI	36	1	579	100	0	33
0.93284169550173	0.8063235294117650	0.9541304347826090	0.6470588235294120	Klebsiella pneumoniae	nitrofurantoin	PSI	37	1	579	100	0	33
0.927621107266436	0.8595588235294120	0.9416894727239560	0.7647058823529410	Klebsiella pneumoniae	nitrofurantoin	PSI	38	1	579	100	0	33
0.9593166089965400	0.8235294117647060	1.0	0.6470588235294120	Klebsiella pneumoniae	nitrofurantoin	PSI	39	1	579	100	0	33
0.8452051227548090	0.7740721649484530	0.7232891520244460	0.8883505154639180	Klebsiella pneumoniae	piperacillin_tazobactam	CWSI	0	0	545	891	139	0
0.79948028483367	0.6769587628865980	0.6479090924985140	0.7764948453608250	Klebsiella pneumoniae	piperacillin_tazobactam	CWSI	1	0	545	891	139	0
0.8473227760654690	0.7644845360824740	0.7223859864939330	0.8590721649484530	Klebsiella pneumoniae	piperacillin_tazobactam	CWSI	2	0	545	891	139	0
0.818133170368796	0.7282474226804120	0.6811067186028810	0.8588659793814430	Klebsiella pneumoniae	piperacillin_tazobactam	CWSI	3	0	545	891	139	0
0.7629078541821660	0.6929381443298970	0.6680038453434470	0.7661855670103090	Klebsiella pneumoniae	piperacillin_tazobactam	CWSI	4	0	545	891	139	0
0.7610188802083330	0.6901562500000000	0.6516136818000070	0.81875	Klebsiella pneumoniae	piperacillin_tazobactam	CWSI	5	0	545	891	140	0
0.7991601108033240	0.7248947368421050	0.6891253425744050	0.8193684210526320	Klebsiella pneumoniae	piperacillin_tazobactam	CWSI	6	0	546	891	140	0
0.7940432132963990	0.7095263157894740	0.677866723433794	0.7985263157894740	Klebsiella pneumoniae	piperacillin_tazobactam	CWSI	7	0	546	891	140	0
0.7942614958448750	0.7136315789473690	0.6681782053019010	0.8481052631578950	Klebsiella pneumoniae	piperacillin_tazobactam	CWSI	8	0	546	891	140	0
0.8217983379501390	0.7091578947368420	0.6813072919897840	0.787578947368421	Klebsiella pneumoniae	piperacillin_tazobactam	CWSI	9	0	546	891	140	0
0.8109083579682880	0.6485245901639340	0.6035187384829730	0.8724590163934430	Klebsiella pneumoniae	piperacillin_tazobactam	CWSI	10	1	545	891	0	200
0.7641789841440470	0.6173770491803280	0.5781599908780320	0.8593442622950820	Klebsiella pneumoniae	piperacillin_tazobactam	CWSI	11	1	545	891	0	200
0.8119497446922870	0.6886885245901640	0.6278202409760990	0.9165573770491810	Klebsiella pneumoniae	piperacillin_tazobactam	CWSI	12	1	545	891	0	200
0.8351142166084390	0.6601639344262290	0.6066592693245650	0.9055737704918030	Klebsiella pneumoniae	piperacillin_tazobactam	CWSI	13	1	545	891	0	201
